market,ticker,yfSymbol,assetType,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason,latestClose,ttmDividend,dividendCount12m
US,KMI,KMI,stock,3.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.299099,1.177,4
US,KMX,KMX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,42.529999,0.0,0
US,KNG,KNG,ETF,8.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.999199,4.206,12
US,KNSL,KNSL,stock,0.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,313.479889,0.76,4
US,KNX,KNX,stock,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.529999,0.74,4
US,KO,KO,stock,2.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,82.080002,2.06,4
US,KOKU,KOKU,ETF,1.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,131.052994,1.785,4
US,KOMP,KOMP,ETF,1.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,72.7715,1.055,4
US,KR,KR,stock,2.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,65.620003,1.4,4
US,KRC,KRC,stock,6.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,35.055,2.16,4
US,KRE,KRE,ETF,2.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,70.339996,1.573,4
US,KREF,KREF,stock,14.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,6.675,1.0,4
US,KRG,KRG,stock,4.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.455,1.265,4
US,KRMA,KRMA,ETF,2.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.737999,1.126,2
US,KSA,KSA,ETF,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.610001,1.073,2
US,KSLV,KSLV,ETF,16.23,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,32.650101,5.3,8
US,KSPI,KSPI,stock,1.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,93.349998,1.76,1
US,KT,KT,stock,1.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,17.75,0.216,1
US,KVUE,KVUE,stock,4.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,17.9,0.832,4
US,KVYO,KVYO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,14.92,0.0,0
US,KW,KW,stock,4.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,11.005,0.48,4
US,KWEB,KWEB,ETF,7.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.059999,2.096,1
US,KXI,KXI,ETF,2.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,69.001297,1.483,2
US,L,L,stock,0.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,108.82,0.252,4
US,LABU,LABU,ETF,0.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,191.020004,1.232,3
US,LAD,LAD,stock,0.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,296.450012,2.22,4
US,LADR,LADR,stock,8.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,10.2608,0.92,4
US,LAMR,LAMR,stock,4.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,152.589996,6.5,4
US,LAND,LAND,stock,5.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,9.57,0.564,12
US,LAPR,LAPR,ETF,5.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.465,1.373,12
US,LAUR,LAUR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,33.75,0.0,0
US,LBAY,LBAY,ETF,3.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.813299,0.957,12
US,LBRDA,LBRDA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,34.869999,0.0,0
US,LBRDK,LBRDK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,34.959999,0.0,0
US,LBTYA,LBTYA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,12.28,0.0,0
US,LBTYB,LBTYB,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,14.27,0.0,0
US,LBTYK,LBTYK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,11.86,0.0,0
US,LCID,LCID,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,6.19,0.0,0
US,LCTU,LCTU,ETF,0.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,80.220001,0.749,4
US,LDDR,LDDR,ETF,12.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,79.699303,9.996,12
US,LDOS,LDOS,stock,1.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,130.710007,1.66,4
US,LDRH,LDRH,ETF,6.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.7223,1.602,12
US,LDUR,LDUR,ETF,4.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,95.501801,4.18,12
US,LEA,LEA,stock,2.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,147.5,3.08,4
US,LECO,LECO,stock,1.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,266.742493,3.08,4
US,LEGN,LEGN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,29.700001,0.0,0
US,LEN,LEN,stock,2.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,92.809998,2.0,4
US,LEVI,LEVI,stock,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.790001,0.56,4
US,LFAI,LFAI,ETF,13.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,149.587997,20.4669,13
US,LFAW,LFAW,ETF,5.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,173.901993,10.329568,12
US,LFBE,LFBE,ETF,8.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,183.248993,15.289568,13
US,LFDR,LFDR,ETF,8.79,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,183.343994,16.109568,13
US,LFGY,LFGY,ETF,81.05,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,23.65,19.169,52
US,LFT,LFT,stock,17.32,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,1.0392,0.18,4
US,LFUS,LFUS,stock,0.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,471.429993,3.0,4
US,LGCY,LGCY,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,10.99,0.0,0
US,LGLV,LGLV,ETF,1.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,180.167801,3.593,4
US,LGOV,LGOV,ETF,4.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.33,0.916,12
US,LH,LH,stock,1.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,262.019989,2.88,4
US,LHAI,LHAI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,0.956,0.0,0
US,LHX,LHX,stock,1.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,311.0,4.85,4
US,LI,LI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,15.585,0.0,0
US,LIAE,LIAE,ETF,10.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,208.617996,22.482336,13
US,LIAM,LIAM,ETF,7.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,236.576996,18.070644,13
US,LIAU,LIAU,ETF,9.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,261.572998,24.650644,13
US,LIBD,LIBD,ETF,11.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,277.463989,32.109,13
US,LIFT,LIFT,ETF,26.68,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,24.98,6.664,8
US,LII,LII,stock,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,514.059998,5.2,4
US,LIN,LIN,stock,1.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,512.47998,6.1,4
US,LINC,LINC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,48.27,0.0,0
US,LINE,LINE,stock,4.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.389999,2.117,4
US,LIT,LIT,ETF,0.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,85.209999,0.315,2
US,LJAN,LJAN,ETF,4.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.77,1.232,12
US,LJUL,LJUL,ETF,5.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.985001,1.252,12
US,LKQ,LKQ,stock,4.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.709999,1.2,4
US,LLY,LLY,stock,0.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,1090.400024,6.46,4
US,LMBS,LMBS,ETF,4.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.742802,2.04,12
US,LMT,LMT,stock,2.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,530.525024,13.5,4
US,LNC,LNC,stock,4.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.389999,1.8,4
US,LND,LND,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,3.835,0.0,0
US,LNG,LNG,stock,0.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,229.699005,2.165,4
US,LNT,LNT,stock,2.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.57,2.084,4
US,LNTH,LNTH,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,99.940002,0.0,0
US,LOAN,LOAN,stock,10.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,4.2295,0.455,4
US,LOCT,LOCT,ETF,5.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.995001,1.231,12
US,LODI,LODI,ETF,4.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.27,1.256,12
US,LOGI,LOGI,stock,1.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,109.82,1.585,1
US,LOPE,LOPE,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,154.639999,0.0,0
US,LOTI,LOTI,ETF,1.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.862,0.342,7
US,LOW,LOW,stock,2.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,219.464996,4.8,4
US,LPA,LPA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,3.04,0.0,0
US,LPLA,LPLA,stock,0.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,271.674988,1.5,5
US,LPRE,LPRE,ETF,1.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.291599,0.337,4
US,LPX,LPX,stock,1.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.529999,1.16,4
US,LQD,LQD,ETF,4.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,109.040001,4.945,12
US,LRCX,LRCX,stock,0.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,316.605011,1.01,4
US,LRE,LRE,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.2501,0.0,0
US,LRGF,LRGF,ETF,1.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.599998,0.812,4
US,LRHC,LRHC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.31,0.0,0
US,LRN,LRN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,91.260002,0.0,0
US,LSCC,LSCC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,145.535004,0.0,0
US,LSTR,LSTR,stock,1.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,201.369995,4.0,6
US,LTC,LTC,stock,5.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.799999,2.28,12
US,LTPZ,LTPZ,ETF,4.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.301601,2.14,10
US,LULU,LULU,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,135.520004,0.0,0
US,LUV,LUV,stock,1.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.0,0.72,4
US,LVHD,LVHD,ETF,3.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,43.199902,1.436,5
US,LVHI,LVHI,ETF,4.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.345001,1.844,4
US,LVIG,LVIG,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,98.309998,0.0,0
US,LVS,LVS,stock,2.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.165001,1.1,4
US,LW,LW,stock,3.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,43.189999,1.5,4
US,LXEH,LXEH,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.48,0.0,0
US,LXP,LXP,stock,5.2,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,52.91,2.75,4
US,LYB,LYB,stock,7.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,67.82,4.8,4
US,LYG,LYG,stock,3.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,5.509,0.2,2
US,LYV,LYV,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,168.119995,0.0,0
US,MA,MA,stock,0.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,499.25,3.26,4
US,MAA,MAA,stock,4.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,131.604996,6.09,4
US,MAC,MAC,stock,3.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.584999,0.68,4
US,MAGS,MAGS,ETF,1.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,69.824997,0.976,1
US,MAMB,MAMB,ETF,2.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.2346,0.594,4
US,MANH,MANH,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,140.630005,0.0,0
US,MANI,MANI,ETF,3.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.82,0.822,2
US,MAR,MAR,stock,0.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,383.109985,2.74,4
US,MARA,MARA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,13.9001,0.0,0
US,MARO,MARO,ETF,179.54,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,6.72,12.065,37
US,MAS,MAS,stock,1.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,70.869003,1.26,4
US,MASI,MASI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,178.669998,0.0,0
US,MAT,MAT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,15.265,0.0,0
US,MAXI,MAXI,ETF,65.84,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,10.67,7.025,11
US,MAYS,MAYS,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,42.23,0.0,0
US,MBB,MBB,ETF,4.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,94.485001,4.017,12
US,MBLY,MBLY,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,9.96,0.0,0
US,MCD,MCD,stock,2.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,283.399994,7.26,4
US,MCHI,MCHI,ETF,2.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.424999,1.271,2
US,MCHP,MCHP,stock,1.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,94.989998,1.82,4
US,MCK,MCK,stock,0.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,763.679993,3.17,4
US,MCO,MCO,stock,0.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,457.024994,3.94,4
US,MDB,MDB,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,300.054993,0.0,0
US,MDGL,MDGL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,532.875,0.0,0
US,MDIV,MDIV,ETF,6.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,16.6642,1.052,12
US,MDLZ,MDLZ,stock,3.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,62.52,1.97,4
US,MDRR,MDRR,stock,2.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,11.01,0.272,4
US,MDT,MDT,stock,3.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,78.129997,2.84,4
US,MDV,MDV,stock,6.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.6001,1.184,12
US,MDY,MDY,ETF,1.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,682.14502,7.122,4
US,MDYG,MDYG,ETF,0.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,108.810501,0.672,4
US,MDYV,MDYV,ETF,1.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,91.980103,1.588,4
US,MEAR,MEAR,ETF,2.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.25,1.437,12
US,MEDP,MEDP,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,433.929993,0.0,0
US,MELI,MELI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1700.0,0.0,0
US,MET,MET,stock,2.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,84.084999,2.297,4
US,META,META,stock,0.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,614.619995,2.1,4
US,MFA,MFA,stock,14.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,9.6599,1.44,4
US,MFAN,MFAN,stock,8.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.120001,2.22,4
US,MFAO,MFAO,stock,8.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.219999,2.252,4
US,MFC,MFC,stock,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.669998,0.354,1
US,MFG,MFG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,9.04,0.0,0
US,MFLX,MFLX,ETF,4.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,17.075001,0.707,12
US,MGA,MGA,stock,2.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,66.440002,1.475,3
US,MGC,MGC,ETF,0.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,276.040009,2.417,4
US,MGK,MGK,ETF,0.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,89.6399,0.2864,4
US,MGM,MGM,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,41.849998,0.0,0
US,MGV,MGV,ETF,1.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,157.865005,2.993,4
US,MHK,MHK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,107.080002,0.0,0
US,MHNC,MHNC,stock,14.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,13.1,1.936,4
US,MIDD,MIDD,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,153.410004,0.0,0
US,MINO,MINO,ETF,3.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.299999,1.76,12
US,MINT,MINT,ETF,4.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,100.689903,4.38,12
US,MITN,MITN,stock,9.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.370001,2.376,4
US,MITP,MITP,stock,2.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.17,0.594,1
US,MITT,MITT,stock,11.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,7.83,0.89,4
US,MKC,MKC,stock,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.669998,1.86,4
US,MKL,MKL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1874.60498,0.0,0
US,MKSI,MKSI,stock,0.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,323.845001,0.91,4
US,MKTX,MKTX,stock,2.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,132.494995,3.08,4
US,MKZR,MKZR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,2.425,0.0,0
US,MLI,MLI,stock,0.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,136.757996,1.1,4
US,MLM,MLM,stock,0.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,575.369995,3.28,4
US,MLP,MLP,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,17.209999,0.0,0
US,MLPA,MLPA,ETF,7.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,54.18,3.935,4
US,MLPI,MLPI,ETF,7.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.0,4.002,6
US,MLPX,MLPX,ETF,4.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,74.199997,3.038,5
US,MMI,MMI,stock,1.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.785,0.5,2
US,MMIT,MMIT,ETF,3.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.254999,0.863,12
US,MMM,MMM,stock,1.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,156.279999,3.02,4
