planType,market,ticker,assetType,priority,scenarioGrade,metricsStatus,targetBenchmarkId,requiredSeries,blockedSeries,sourceHint,outputPath,status,reasonCodes
asset,US,EW,stock,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWA,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWBC,stock,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWC,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWG,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWH,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWJ,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWL,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWN,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWP,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWQ,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWS,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWT,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWU,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWW,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWX,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWY,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EWZ,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EXC,stock,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EXEL,stock,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EXI,ETF,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
asset,US,EXP,stock,P1_ready_overlay,B,ready,SP500_TR,monthly_price_return|monthly_close_price|monthly_total_return|monthly_dividend_amount|monthly_benchmark_return|monthly_fx_return_usd_krw,monthly_total_return|monthly_dividend_amount|monthly_fx_return_usd_krw,src/data/tickers/us_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/us_dividend_overlay_20260527.csv,data/processed/scenario_monthly_returns.csv,provider_refetch_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|fx_required_for_krw_mode_but_no_fx_series_committed|less_than_10_year_overlay_window
