market,ticker,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason
US,NBIX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NBSD,5.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NCIQ,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NCLH,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NDAQ,1.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NDSN,1.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NE,4.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NEAR,4.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NEE,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NEM,0.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NET,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NETL,4.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NFLX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NFLY,59.86,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,NFRA,5.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NGG,3.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NHI,4.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NHYB,3.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NHYM,4.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NI,2.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NICE,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NIHI,7.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NIO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NKE,3.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NLOP,184.63,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,NLY,12.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NMR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NMRK,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NNN,5.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NOBL,2.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NOC,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NOK,0.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NOV,2.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NOVT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NOW,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NPFI,6.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NRDY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NREF,13.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NRG,1.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NRGD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NRGU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NRO,12.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NSA,5.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NSC,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NSCI,2.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NSIT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NTAP,1.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NTES,2.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NTNX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NTR,1.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NTRA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NTRS,1.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NTST,4.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NTSX,1.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NUAG,4.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NUE,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NUGO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NUGT,0.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NUGY,69.29,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,NUHY,6.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NULG,0.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NULV,1.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NUMI,3.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NURE,4.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NUSB,4.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NUSC,0.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NVDA,0.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NVDL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NVDX,2.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NVDY,61.24,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,NVII,48.88,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,NVMI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NVO,4.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NVR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NVS,3.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NVT,0.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NWG,5.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NWS,0.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NWSA,0.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NXDT,11.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NXPI,1.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NXRT,7.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NXST,3.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NXT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NYC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,NYF,3.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,NYT,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,O,5.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OARK,62.71,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,OBDC,13.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OBTC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OC,2.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OCTH,6.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OCTJ,5.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ODFL,0.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OEF,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OGE,3.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OHI,5.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OIH,1.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OILD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OILU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OKE,4.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OKTA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OLED,2.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OLLI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OLN,3.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OLP,7.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OMAH,16.31,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,OMC,3.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OMF,7.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OMFL,0.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OMH,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,ON,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,ONB,2.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ONEQ,0.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ONEV,1.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ONEY,2.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ONL,2.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ONON,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,ONTO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OPAD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OPEN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OPENL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OPENW,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OPENZ,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,ORC,20.49,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,ORCL,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ORI,9.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ORLY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OSK,1.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OTEX,4.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OTIS,2.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OUNZ,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,OUSA,1.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OUSM,2.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OUT,3.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OVT,7.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OVV,2.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OWL,8.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OWNB,0.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,OXY,1.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAA,6.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAAS,0.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PABU,0.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAC,3.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAG,3.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PANW,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PAPI,7.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAPR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PATH,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PAUG,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PAVE,0.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAYC,1.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PAYX,4.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PB,3.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PBA,2.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PBDC,11.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PBF,2.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PBR,3.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PBUS,0.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCAR,2.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCEF,7.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCFI,10.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCG,0.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCHI,7.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCOR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PCRB,9.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PCTY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PCVX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PCY,5.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PDBC,2.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PDD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PDEC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PDM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PDN,3.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PDP,0.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PEB,0.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PECO,3.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PEG,3.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PEN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PEP,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PEY,4.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFE,6.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFEB,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PFF,5.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFFA,9.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFFD,6.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFFR,8.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFG,2.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFGC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,PFLD,5.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFM,1.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFRL,6.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PFXF,6.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PG,2.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PGF,6.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PGHY,7.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,PGR,6.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
